Time,Favorites,Retweets,Text,Clean Tweet,Compound,Negative,Positive,Neutral
2021-05-15,332,27,"16/ Including banking the unbanked (and underbanked), which crypto has the potential to do (especially self-hosted wallets).","/ Including banking the unbanked (and underbanked), which crypto has the potential to do (especially self-hosted wallets).",0.0,0.0,0.0,1.0
2021-05-15,344,19,"12/ Al Gore outlines the government's role to ""first do no harm"", to applause, and sets the stage for a safe industry with appropriate consumer protection. Think about the downstream effects we have today of this signal they sent to the market.","/ Al Gore outlines the government's role to ""first do no harm"", to applause, and sets the stage for a safe industry w h appropriate consumer protection. Think about the downstream effects we have today of this signal they sent to the market.",0.5423,0.05,0.13,0.82
2021-05-15,501,40,"10/ Also, a signal from the current administration that crypto companies are welcome in the U.S. would go a long way.","/ Also, a signal from the current administration that crypto companies are welcome in the U.S. would go a long way.",0.4588,0.0,0.15,0.85
2021-05-15,584,50,"9/ One of my biggest takeaways is that the U.S. could really use a safe harbor/sandbox for crypto startups to get off the ground, before having to grapple with these issues. This would go a long way, and give the SEC/CFTC/Treasury/etc a common framework to follow.","/ One of my biggest takeaways is that the U.S. could really use a safe harbor/sandbox for crypto startups to get off the ground, before having to grapple w h these issues. This would go a long way, and give the SEC/CFTC/Treasury/etc a common framework to follow.",0.4902,0.0,0.074,0.926
2021-05-15,434,38,"8/ Coinbase is big enough to afford the legal costs, and we’ve proactively created our own self regulatory frameworks when needed (for example https://t.co/9yJot946Jy). Smaller crypto startups are more harmed because they can't always afford it early on.","/ Coinbase is big enough to afford the legal costs, and we’ve proactively created our own self regulatory frameworks when needed (for example  Smaller crypto startups are more harmed because they can't always afford   early on.",-0.2247,0.087,0.09,0.823
2021-05-15,523,52,"6/ There is not a ton of regulatory clarity today in the U.S. because crypto is not just one thing. Some cryptos might be securities (SEC), some are commodities (CFTC), some are currencies/property (Treasury/IRS), and some are none of the above.","/  re is not a ton of regulatory clar y today in the U.S. because crypto is not just one thing. Some cryptos might be secur ies (SEC), some are commod ies (CFTC), some are currencies/property (Treasury/IRS), and some are none of the above.",0.0,0.0,0.0,1.0
2021-05-15,732,86,"3/ Crypto is as important as the birth of the internet in terms of the jobs, GDP growth, and innovation it can create. The U.S. will need to be a major player in crypto to stay relevant long term.","/ Crypto is as important as the birth of the internet in terms of the jobs, GDP growth, and innovation   can create.   U.S. will need to be a major player in crypto to stay relevant long term.",0.7964,0.0,0.227,0.773
2021-05-15,540,35,"2/ Goal was to establish relationships and help answer questions about crypto. And to see what we can do to help the U.S. get more regulatory clarity in this space, as part of the newly formed @crypto_council.","/ Goal was to establish relationships and help answer questions about crypto. And to see what we can do to help the U.S. get more regulatory clar y in this space, as part of the newly formed _council.",0.6597,0.0,0.137,0.863
2021-05-14,841,72,"Times feel good right now. But when this current cycle ends we may see crypto prices fall, and some people will become disillusioned and walk away from crypto (again).","Times feel good right now. But when this current cycle ends we may see crypto prices fall, and some people will become disillusioned and walk away from crypto (again).",-0.4404,0.117,0.059,0.823
2021-05-14,800,53,"Importantly, we had to maintain that same mindset during the periods of excitement around Coinbase and crypto. There are just as many risks to getting caught up in your own hype as there are in giving up when times are tough.","Importantly, we had to maintain that same mindset during the periods of exc ement around Coinbase and crypto.  re are just as many risks to getting caught up in your own hype as there are in giving up when times are tough.",0.2732,0.078,0.102,0.821
2021-05-14,1274,67,"I’m grateful to see how far crypto has come since Coinbase was founded. Hard to imagine that only 9 years later we would see crypto regularly discussed by Presidents, Saturday Night Live hosts, and Tom Brady. Or that it would show up in songs by Nas.","I’m grateful to see how far crypto has come since Coinbase was founded. Hard to imagine that only  years later we would see crypto regularly discussed by Presidents, Saturday Night Live hosts, and Tom Brady. Or that   would show up in songs by Nas.",0.3818,0.03,0.065,0.905
2021-05-10,34,7,"Put your dossier authoring skills to work analyzing all things crypto, from #Bitcoin to #Dogecoin. Enter the DossBoss Challenge by May 19 for your chance to win. https://t.co/YhK0FKfMUh","Put your dossier authoring skills to work analyzing all things crypto, from   to  . Enter the DossBoss Challenge by May  for your chance to win. ",0.7269,0.0,0.253,0.747
2021-05-08,11402,2262,"Okay $DOGE peeps, it's been fun. Welcome to crypto!

But the time has come for you to convert your DOGE to BTC

[disclosure: we've gone short DOGE via https://t.co/s8Qde2Ub4Z]","Okay $DOGE peeps,  's been fun. Welcome to crypto!  But the time has come for you to convert your DOGE to BTC  [disclosure: we've gone short DOGE via ",0.5983,0.0,0.191,0.809
2021-05-06,281,50,"Digital Currency Group backs South Korean crypto exchange operator 

via @Cointelegraph @forgeforth87
 
https://t.co/DgqoVB8Y7y",Dig al Currency Group backs South Korean crypto exchange operator   via     ,-0.0516,0.107,0.0,0.893
2021-05-05,27,6,"There’s no better way to gain a holistic understanding on the #Data, #BI, and #Analytics trends that are shaping the market than to read this @BARC_Research Study. https://t.co/lv2swphTI7 https://t.co/a9vBrTGMWa"," re’s no better way to gain a holistic understanding on the  ,  , and   trends that are shaping the market than to read this _Research Study.  ",0.6249,0.077,0.221,0.702
2021-05-05,322,38,"Grayscale Investments becomes the first-ever crypto sponsor of an NFL team after inking an exclusive partnership with the New York Giants

https://t.co/s36F4ax01x",Grayscale Investments becomes the first-ever crypto sponsor of an NFL team after inking an exclusive partnership w h the New York Giants  ,0.128,0.0,0.073,0.927
2021-05-04,30,7,"Put your dossier authoring skills to work analyzing all things crypto, from $BTC to $DOGE. Enter the DossBoss Challenge by May 19 for your chance to win. https://t.co/cOxZmIsm0w","Put your dossier authoring skills to work analyzing all things crypto, from $BTC to $DOGE. Enter the DossBoss Challenge by May  for your chance to win. ",0.7269,0.0,0.236,0.764
2021-05-03,3368,543,"The wealth creation happening in cryptoland right now is staggering. Best part, the opportunity is available to everybody, everywhere","  wealth creation happening in cryptoland right now is staggering. Best part, the opportun y is available to everybody, everywhere",0.8591,0.0,0.388,0.612
2021-05-03,717,123,"Digital Currency Group Announces Plan to Increase Purchase of Shares of Grayscale Bitcoin Trust (OTCQX: $GBTC)

https://t.co/13XQsHpRYt",Dig al Currency Group Announces Plan to Increase Purchase of Shares of Grayscale B coin Trust (OTCQX: $GBTC)  ,0.7783,0.0,0.358,0.642
2021-05-01,411,10,"@APompliano i’ll gladly sell a few sats to warren after i’ve made 10,000x on my initial BTC investment"," i’ll gladly sell a few sats to warren after i’ve made , on my in ial BTC investment",0.34,0.0,0.138,0.862
2021-04-29,12,4,"There’s no better way to gain a holistic understanding on the #Data, #BI, and #Analytics trends that are shaping the market than to read this @BARC_Research Study

Download it here: https://t.co/DWY74JlzYT https://t.co/2wovsZtkdI"," re’s no better way to gain a holistic understanding on the  ,  , and   trends that are shaping the market than to read this _Research Study  Download   here:  ",0.6249,0.072,0.207,0.721
2021-04-29,174,27,A healthy U.S. economy requires a vibrant labor market with high rates of participation. Raising U.S. rates of participation to levels comparable to those of other advanced nations requires widespread change in our labor policies.,A healthy U.S. economy requires a vibrant labor market w h high rates of participation. Raising U.S. rates of participation to levels comparable to those of other advanced nations requires widespread change in our labor policies.,0.7964,0.0,0.218,0.782
2021-04-28,324,21,"We want Coinbase to be the best company in the world to start a career in crypto, learn entrepreneurship, and help people go start a company some day (internally or externally).

Being around like-minded, brilliant people is a great first step https://t.co/zXG2VooPQS","We want Coinbase to be the best company in the world to start a career in crypto, learn entrepreneurship, and help people go start a company some day (internally or externally).  Being around like-minded, brilliant people is a great first step ",0.9442,0.0,0.328,0.672
2021-04-17,2755,317,Let's get more folks into the cryptoeconomy. https://t.co/fqOICCpVUw,Let's get more folks into the cryptoeconomy. ,0.0,0.0,0.0,1.0
2021-04-16,15,8,"Learn about the #Data, #BI, and #Analytics trends that are shaping the market in this @BARC_Research Study. 

Topics include: 
🔢Establishing a Data-Driven Culture 
🏛Data #Governance 
💨Agile BI Development 
🕰Real-Time Analytics &amp; more

Download here: https://t.co/PZvhkEV6zR","Learn about the  ,  , and   trends that are shaping the market in this _Research Study.   Topics include:  Establishing a Data-Driven Culture  Data    Agile BI Development  Real-Time Analytics &amp; more  Download here: ",0.0,0.0,0.0,1.0
2021-04-16,33,3,@AMERICANHODL3 the three day ETC/BTC chart looks much better, the three day ETC/BTC chart looks much better,0.4404,0.0,0.293,0.707
2021-04-14,1787,149,"25/ As the first major crypto company to publicly list, today is a big day for Coinbase and the cryptoeconomy that we’re a part of. From the bottom of my heart, a huge thank you to all the customers, employees, and investors who helped us get here! https://t.co/YP30NjZb3V","/ As the first major crypto company to publicly list, today is a big day for Coinbase and the cryptoeconomy that we’re a part of. From the bottom of my heart, a huge thank you to all the customers, employees, and investors who helped us get here! ",0.6239,0.0,0.11,0.89
2021-04-14,796,63,20/ There’s a saying that the best way to predict the future is to create it. Hopefully we helped make the future happen a little sooner than it otherwise would have in the crypto space.,/  re’s a saying that the best way to predict the future is to create  . Hopefully we helped make the future happen a l tle sooner than   otherwise would have in the crypto space.,0.8402,0.0,0.25,0.75
2021-04-14,552,38,19/ The cryptoeconomy today is nothing like the ecosystem that existed when we launched Coinbase 9 years ago. And it’s nothing like the ecosystem that will exist 9 years from now.,/   cryptoeconomy today is nothing like the ecosystem that existed when we launched Coinbase  years ago. And  ’s nothing like the ecosystem that will exist  years from now.,-0.4059,0.142,0.05,0.808
2021-04-14,517,31,"14/ Fast forward a couple of years and a few crypto cycles, and we knew that for Coinbase to achieve what we set out to achieve, we would have to look beyond the US. Crypto is an inherently global innovation. We needed to be too.","/ Fast forward a couple of years and a few crypto cycles, and we knew that for Coinbase to achieve what we set out to achieve, we would have to look beyond the US. Crypto is an inherently global innovation. We needed to be too.",0.3818,0.0,0.06,0.94
2021-04-14,619,44,"9/ The next decision I had to make probably had the most impact on Coinbase today: my choice of cofounder. I needed someone that I could trust implicitly, balance my strengths and weaknesses, and share my vision for crypto and economic freedom.","/   next decision I had to make probably had the most impact on Coinbase today: my choice of cofounder. I needed someone that I could trust implic ly, balance my strengths and weaknesses, and share my vision for crypto and economic freedom.",0.9382,0.049,0.35,0.602
2021-04-14,1238,104,"2/ The Coinbase journey started when I read the Satoshi whitepaper while I was home for Thanksgiving in 2010. As I read it, I realized that crypto had the power to unlock a future where economic freedom was a reality for everyone.","/   Coinbase journey started when I read the Satoshi wh epaper while I was home for Thanksgiving in . As I read  , I realized that crypto had the power to unlock a future where economic freedom was a real y for everyone.",0.6369,0.0,0.116,0.884
2021-04-14,16679,2686,"1/ Today is a big moment for @coinbase as we become a public company. But it’s also a big one for crypto. This all started with the Bitcoin whitepaper 12 years ago, a deceptively simple 9 page document by Satoshi Nakamoto that ignited a global movement. https://t.co/4pE006XTFP","/ Today is a big moment for  as we become a public company. But  ’s also a big one for crypto. This all started w h the B coin wh epaper  years ago, a deceptively simple  page document by Satoshi Nakamoto that ign ed a global movement. ",0.0,0.0,0.0,1.0
2021-04-12,1526,182,"Already seeing the ""Coinbase effect"" on private co valuations in the crypto space","Already seeing the ""Coinbase effect"" on private co valuations in the crypto space",0.0,0.0,0.0,1.0
2021-04-09,93,9,"This is all so new - good learning experience for me regardless. We need to keep making crypto easier to use....

Many people probably want to bid with debit card, or don't have a self-custody wallet.

Suggestions?","This is all so new - good learning experience for me regardless. We need to keep making crypto easier to use....  Many people probably want to bid w h deb  card, or don't have a self-custody wallet.  Suggestions?",0.7414,0.0,0.19,0.81
2021-04-06,748,47,"Who thinks @Grayscale should start running the ""Nice Rock"" gold commercials again?

$GBTC

https://t.co/nTFNVObd3k","Who thinks  should start running the ""Nice Rock"" gold commercials again?  $GBTC  ",0.4215,0.0,0.203,0.797
2021-04-05,2064,353,"Grayscale’s Intentions for a Bitcoin ETF

$GBTC

https://t.co/YprrukV5Il",Grayscale’s Intentions for a B coin ETF  $GBTC  ,0.0,0.0,0.0,1.0
2021-03-31,26,9,"Learn about the #Data, #BI, and #Analytics trends that are shaping the market in this @BARC_Research Study. 

Topics include: 
🔢Establishing a Data-Driven Culture 
🏛Data #Governance 
💨Agile BI Development 
🕰Real-Time Analytics &amp; more

Download here: https://t.co/PZvhkEV6zR","Learn about the  ,  , and   trends that are shaping the market in this _Research Study.   Topics include:  Establishing a Data-Driven Culture  Data    Agile BI Development  Real-Time Analytics &amp; more  Download here: ",0.0,0.0,0.0,1.0
2021-03-30,11759,981,I'm starting to think this whole cryptocurrency thing is not going away,I'm starting to think this whole cryptocurrency thing is not going away,0.0,0.0,0.0,1.0
2021-03-30,263,10,"3/ Things that would help: connect us with key decision makers, countries who can help us fast track a license and bank partnership, and help us get crypto into the hands of their citizens through advocacy and marketing","/ Things that would help: connect us w h key decision makers, countries who can help us fast track a license and bank partnership, and help us get crypto into the hands of their c izens through advocacy and marketing",0.7964,0.0,0.202,0.798
2021-03-30,313,13,2/ We want to work with tech-forward countries who are pro-crypto and can move fast,/ We want to work w h tech-forward countries who are pro-crypto and can move fast,0.0772,0.0,0.098,0.902
2021-03-27,61,2,@novogratz so not denying you’re long GBTC?, so not denying you’re long GBTC?,0.3214,0.0,0.316,0.684
2021-03-27,171,6,@novogratz you forgot to include the disclosure that you’re buying GBTC - and therefore benefit from a large discount - in hopes of us converting it to an ETF and that you run competitive investment products, you forgot to include the disclosure that you’re buying GBTC - and therefore benef  from a large discount - in hopes of us converting   to an ETF and that you run compet ive investment products,0.4215,0.0,0.083,0.917
2021-03-21,4572,678,"It is truly mind-blowing just how wrong Wall Street was on bitcoin for the past five years

A $1 trillion asset class formed without any help or support from the incumbent players

Just remember that when they start flinging their crap crypto-exposure products at you",  is truly mind-blowing just how wrong Wall Street was on b coin for the past five years  A $ trillion asset class formed w hout any help or support from the incumbent players  Just remember that when they start flinging their crap crypto-exposure products at you,0.6249,0.109,0.206,0.686
2021-03-19,285,53,"This is now up to 2,455 open jobs in cryptoland https://t.co/0vL0Dm1l0p","This is now up to , open jobs in cryptoland ",0.0,0.0,0.0,1.0
2021-03-17,1341,316,"Grayscale Investments is offering new trusts to invest specifically in five different cryptocurrencies

$BAT $LINK $MANA $FIL $LPT

via @markets @kgreifeld @olgakharif

https://t.co/9PABzSDCVk",Grayscale Investments is offering new trusts to invest specifically in five different cryptocurrencies  $BAT $LINK $MANA $FIL $LPT  via     ,0.4767,0.0,0.147,0.853
2021-03-15,638,170,Fred Ehrsam wrote this great letter on crypto cycles - something every company and customer in the space should be mindful of as we go through this period. https://t.co/2ub48MxfmS,Fred Ehrsam wrote this great letter on crypto cycles - something every company and customer in the space should be mindful of as we go through this period. ,0.7073,0.0,0.158,0.842
2021-03-13,64,16,@yabadabadeud @ShardiB2 $BTC $ETC $ZEC $ZEN $MANA $LPT,  $BTC $ETC $ZEC $ZEN $MANA $LPT,0.0,0.0,0.0,1.0
2021-03-11,605,71,"UPDATED:
Bitcoin market cap ($1.07 trillion) as a percent of gold in circulation ($10.89 trillion) = 9.8% https://t.co/CWGHtIK7T3",UPDATED: B coin market cap ($. trillion) as a percent of gold in circulation ($. trillion) = .% ,0.0,0.0,0.0,1.0
2021-03-10,1411,266,"Digital Currency Group Announces Plan to Purchase Shares of Grayscale Bitcoin Trust (OTCQX: $GBTC)

https://t.co/hJPnjGko1O",Dig al Currency Group Announces Plan to Purchase Shares of Grayscale B coin Trust (OTCQX: $GBTC)  ,0.6705,0.0,0.297,0.703
2021-03-06,4487,897,"The Senate took a critical step today.

With the economy down 9.5 million jobs since February 2020, it could be 2 years before the labor market simply reaches its pre-pandemic level. These high rates of job loss threaten the wellbeing of workers &amp; their families.","  Senate took a cr ical step today.  W h the economy down . million jobs since February ,   could be  years before the labor market simply reaches  s pre-pandemic level.  se high rates of job loss threaten the wellbeing of workers &amp; their families.",-0.5719,0.119,0.029,0.852
2021-03-05,417,93,"Covid-19 showed us that our society values certain workers far more than our labor markets often indicate. Grocery clerks, mail carriers, nurses: We started calling these workers “essential” in 2020, but they really always were.","Covid- showed us that our society values certain workers far more than our labor markets often indicate. Grocery clerks, mail carriers, nurses: We started calling these workers “essential” in , but they really always were.",0.34,0.0,0.096,0.904
2021-02-19,27,12,"The latest report discusses how the ongoing COVID-19 pandemic continues to weigh heavily on economic activity &amp; labor markets in the U.S., even as the ongoing vaccination campaigns offer hope for a return to more normal conditions. (3/3) Learn more: https://t.co/fuRhpeN3V0","  latest report discusses how the ongoing COVID- pandemic continues to weigh heavily on economic activ y &amp; labor markets in the U.S., even as the ongoing vaccination campaigns offer hope for a return to more normal cond ions. (/) Learn more: ",0.4404,0.0,0.071,0.929
2021-02-12,55,22,"Today, the Board released the hypothetical recession that the banks are tested against. These stress tests include a test against a severe global downturn with substantial stress in commercial real estate and corporate debt markets. (3/4) https://t.co/lP4pHYiF4j","Today, the Board released the hypothetical recession that the banks are tested against.  se stress tests include a test against a severe global downturn w h substantial stress in commercial real estate and corporate debt markets. (/) ",-0.8934,0.319,0.043,0.638
2021-02-10,60,28,"Speech by Chair Powell on getting back to a strong labor market: https://t.co/6dLhcqhjDk 

Watch live: https://t.co/mO6WL1NNUX",Speech by Chair Powell on getting back to a strong labor market:    Watch live: ,0.5106,0.0,0.216,0.784
2021-02-06,118,17,"@CryptoYoda1338 first MANA, now ETC? guess the crypto gods are watching"," first MANA, now ETC? guess the crypto gods are watching",0.0,0.0,0.0,1.0
2021-02-02,112,28,"Join @michael_saylor (our Founder and CEO) and Ross Stevens (Founder CEO Stone Ridge, Founder Exec Chairman @NYDIG_BTC) as they discuss #bitcoin Macro Strategy at the groundbreaking #Bitcoin for Corporations event on Feb 3/4. 

Register today. https://t.co/XgbVdkd8uE https://t.co/1jpj0xWOWk","Join _saylor (our Founder and CEO) and Ross Stevens (Founder CEO Stone Ridge, Founder Exec Chairman _BTC) as they discuss   Macro Strategy at the groundbreaking   for Corporations event on Feb /.   Register today.  ",0.296,0.0,0.064,0.936
2021-01-29,6622,643,You can almost see in real time the billions in market cap moving from the Robinhood IPO to the Coinbase IPO,You can almost see in real time the billions in market cap moving from the Robinhood IPO to the Coinbase IPO,0.0,0.0,0.0,1.0
2021-01-29,563,40,"Thank you @FrancisSuarez for driving crypto adoption in the great city of Miami, and being so positive, welcoming, and focused on the future + economic growth. https://t.co/vYnESuQFHi","Thank you  for driving crypto adoption in the great c y of Miami, and being so pos ive, welcoming, and focused on the future + economic growth. ",0.9321,0.0,0.441,0.559
2021-01-28,2978,279,Hope you're paying attention. This is called the stock market top,Hope you're paying attention. This is called the stock market top,0.5719,0.0,0.343,0.657
2021-01-28,8960,1086,"Tidal wave of capital about to flow into crypto, I think","Tidal wave of cap al about to flow into crypto, I think",0.0,0.0,0.0,1.0
2021-01-27,564,94,"We're excited to announce that @NYDIG_BTC Co-founder and CEO, Robby Gutmann, is joining us to speak at the groundbreaking #Bitcoin for Corporations event on Feb 3/4.

Register today. https://t.co/wj2YALVTOB https://t.co/75heN2XhUF","We're exc ed to announce that _BTC Co-founder and CEO, Robby Gutmann, is joining us to speak at the groundbreaking   for Corporations event on Feb /.  Register today.  ",0.0,0.0,0.0,1.0
2021-01-26,2417,119,How do I get the GameStop army to buy one of my crypto bags?,How do I get the GameStop army to buy one of my crypto bags?,0.0,0.0,0.0,1.0
2021-01-26,129,24,"Digital Currency Group's crypto mining arm enters top 10 global mining pools 

via @cointelegraph @coindanslecoin

https://t.co/qIo09Km1Si",Dig al Currency Group's crypto mining arm enters top  global mining pools   via    ,0.2023,0.0,0.13,0.87
2021-01-25,139,5,"@APompliano @balajis you should speak with @marcswane, CEO of Luno. six million customers across Africa and other emerging markets","  you should speak w h , CEO of Luno. six million customers across Africa and other emerging markets",0.0,0.0,0.0,1.0
2021-01-12,969,136,"Grayscale reopens crypto trusts for investment as Bitcoin price climbs 

via @cointelegraph

https://t.co/Io3zRWqmj6",Grayscale reopens crypto trusts for investment as B coin price climbs   via   ,0.4767,0.0,0.237,0.763
2021-01-12,375,31,"Would not surprise me if @paradigm was one of the top performing funds of the last few years if not #1. Not just because of recent crypto prices (lots rode those), but the early stage companies they invested in. Someone should check....who does leaderboards for such things?","Would not surprise me if  was one of the top performing funds of the last few years if not  . Not just because of recent crypto prices (lots rode those), but the early stage companies they invested in. Someone should check....who does leaderboards for such things?",-0.0018,0.031,0.031,0.939
2021-01-03,176,16,@zooko Thank you @zooko for everything you've done to advance crypto as well!, Thank you  for everything you've done to advance crypto as well!,0.5983,0.0,0.352,0.648
2020-12-31,160,27,"mRNA vaccines, Starlink, GPT-3, crypto, ISS docking, and so much more.

Progress continues!

https://t.co/K0wajxS58O","mRNA vaccines, Starlink, GPT-, crypto, ISS docking, and so much more.  Progress continues!  ",0.5645,0.0,0.233,0.767
2020-12-29,415,86,"Everyone who owns crypto should start to be actively engaged on these issues.

An open crypto network is good for the world, it would be a real shame to have it's potential cut off with bad policy.

This last month has shown how much work we have to do on education/advocacy. https://t.co/wPnSfFfQjO","Everyone who owns crypto should start to be actively engaged on these issues.  An open crypto network is good for the world,   would be a real shame to have  's potential cut off w h bad policy.  This last month has shown how much work we have to do on education/advocacy. ",-0.2023,0.148,0.135,0.717
2020-12-18,375,68,"Don't like bad crypto policy in the U.S.? Then you should financially support @CoinCenter and @BlockchainAssn to fight back

https://t.co/ziryWoG4Sx
https://t.co/wlZQPSyKF6",Don't like bad crypto policy in the U.S.?  n you should financially support  and  to fight back   ,0.212,0.212,0.249,0.539
2020-12-18,20,10,Today’s results of that second stress test show that firms remain well capitalized under two hypothetical severe recessions. They feature severe global downturns with substantial stress in financial markets that serve to capture a broad set of severe but plausible risks. (3/4),Today’s results of that second stress test show that firms remain well cap alized under two hypothetical severe recessions.  y feature severe global downturns w h substantial stress in financial markets that serve to capture a broad set of severe but plausible risks. (/),-0.7845,0.253,0.063,0.684
2020-12-17,1700,158,"Thanks to the Coinbase IPO, the acquisition price of a bunch of crypto companies is about to go way way higher","Thanks to the Coinbase IPO, the acquis ion price of a bunch of crypto companies is about to go way way higher",0.4404,0.0,0.127,0.873
2020-12-15,10,1,"We've got the most powerful #BI &amp; #Analytics platform on the market—#MicroStrategy

We've got the most insightful user conference in the industry—#WorldNow

We've got the most convenient venue possible—EVERYWHERE

All that's missing is you. Register today!
https://t.co/7A9tqMSKgG",We've got the most powerful   &amp;   platform on the market—   We've got the most insightful user conference in the industry—   We've got the most convenient venue possible—EVERYWHERE  All that's missing is you. Register today! ,0.2926,0.059,0.09,0.851
2020-12-15,841,89,"UPDATED:
Bitcoin market cap ($360 billion) as a percent of gold in circulation ($11.7 trillion) = 3% https://t.co/fXeSZH08ib",UPDATED: B coin market cap ($ billion) as a percent of gold in circulation ($. trillion) = % ,0.0,0.0,0.0,1.0
2020-12-14,442,34,I'm getting pitched daily at least one new NYC office space sublet by brokers. There's a ton of office space hitting the market right now,I'm getting p ched daily at least one new NYC office space sublet by brokers.  re's a ton of office space h ting the market right now,0.0,0.0,0.0,1.0
2020-12-01,72,7,"Dwight from The Office (@RainnWilson) is offering twitter shout outs for anyone who donates $1,000 or more to the @MonaFoundation in crypto. Well, @DCGco just did. Your move, Rainn

#GivingTuesday

https://t.co/jfkoqvOh1Z","Dwight from   Office () is offering tw ter shout outs for anyone who donates $, or more to the  in crypto. Well,  just did. Your move, Rainn     ",0.2732,0.0,0.075,0.925
2020-11-28,184,21,Barron's event on cryptocurrency next week in partnership with Grayscale https://t.co/jaavtyIaat,Barron's event on cryptocurrency next week in partnership w h Grayscale ,0.0,0.0,0.0,1.0
2020-11-20,4,3,The report also explains how the COVID-19 shock exposed vulnerabilities at nonbank financial firms that contributed to market turmoil.  (3/5) Learn more: https://t.co/j7omon4AjY,  report also explains how the COVID- shock exposed vulnerabil ies at nonbank financial firms that contributed to market turmoil.  (/) Learn more: ,-0.6597,0.252,0.0,0.748
2020-11-19,285,1,"@22loops thanks man. but you’re one of the few asshats on crypto twitter I haven’t muted, so don’t stop the shitting. you always crack me up (and I’m sure I deserve it on occasion)","@ thanks man. but you’re one of the few asshats on crypto tw ter I haven’t muted, so don’t stop the sh ting. you always crack me up (and I’m sure I deserve   on occasion)",0.1735,0.087,0.132,0.781
2020-11-19,19,13,"Speech by Governor Bowman on the changing structure of mortgage markets and financial stability: https://t.co/2Cu7eAu362

Watch Live: https://t.co/zUMkMA5A1z",Speech by Governor Bowman on the changing structure of mortgage markets and financial stabil y:   Watch Live: ,0.0,0.0,0.0,1.0
2020-11-06,406,56,"This is good for crypto

https://t.co/udkJjqWTfk",This is good for crypto  ,0.4404,0.0,0.42,0.58
2020-11-05,614,118,"132 companies in the crypto space have 1,071 open jobs

DCG and our subsidiaries have 65 open roles

Come join the revolution 

https://t.co/tXl8Z7469N"," companies in the crypto space have , open jobs  DCG and our subsidiaries have  open roles  Come join the revolution   ",0.296,0.0,0.109,0.891
2020-11-01,168,22,"Fascinating discussion w/ the most forward-thinking government leader in the world on crypto (and many other things), Premier David Burt of Bermuda https://t.co/w0pREjWhk0","Fascinating discussion w/ the most forward-thinking government leader in the world on crypto (and many other things), Premier David Burt of Bermuda ",0.5423,0.0,0.143,0.857
2020-10-28,697,141,"Raoul Pal: Gold Investors “Will Flip To BTC” As Bitcoin Blasts Past $13.8k via @forbes @iamjosephyoung

https://t.co/enyYvyYfZl",Raoul Pal: Gold Investors “Will Flip To BTC” As B coin Blasts Past $. via    ,0.0,0.0,0.0,1.0
2020-10-11,189,2,@BriFitDance @michael_saylor @TechBalt @gemsays @missteencrypto @jack @APompliano @PeterMcCormack @PieceOfThePy @MuchBitcoin @BitcoinBF @CryptTradingbot @digital_mine_ @100trillionUSD @girlgone_crypto I think this is awesome. People like you are what makes the bitcoin community so special and unique, _saylor           _mine_ @ _crypto I think this is awesome. People like you are what makes the b coin commun y so special and unique,0.8776,0.0,0.372,0.628
2020-10-06,14,7,"Location-based analytics and #geospatial services allows you to create some of the most intuitive and detailed data visualizations on the market. Explore this dossier in the #MicroStrategyLibrary to see how to up your visualization game w/MicroStrategy!

https://t.co/wk67Xxdjxi https://t.co/qA9Y0bf7OX",Location-based analytics and   services allows you to create some of the most intu ive and detailed data visualizations on the market. Explore this dossier in the   to see how to up your visualization game w/MicroStrategy!   ,0.3382,0.0,0.066,0.934
2020-09-29,8,29,"MicroStrategy has always provided the most powerful enterprise-grade #BusinessIntelligence tools on the market. With our modern, open platform, we offer consumer-grade experiences for every role on every device.  Visit to see our #BI platform in action! 

https://t.co/gBay74eO0g https://t.co/kXouvV8Ols","MicroStrategy has always provided the most powerful enterprise-grade   tools on the market. W h our modern, open platform, we offer consumer-grade experiences for every role on every device.  Vis  to see our   platform in action!    ",0.5244,0.0,0.096,0.904
2020-09-29,19,11,"Vice Chair Clarida moderates a panel discussion on future considerations for Treasury market resilience

Watch Live: https://t.co/m8wZinpsi3",Vice Chair Clarida moderates a panel discussion on future considerations for Treasury market resilience  Watch Live: ,0.2023,0.0,0.114,0.886
2020-09-17,158,27,The difference in valuations between DeFi projects and CeFi crypto companies is staggering. This will correct one way or another,  difference in valuations between DeFi projects and CeFi crypto companies is staggering. This will correct one way or another,0.0,0.0,0.0,1.0
2020-09-10,19,4,"Psst, get in touch with @SinoCrypto at @FoundryServices if you are in the market for large batches of bitcoin miners this year https://t.co/vI3ZtTOZVk","Psst, get in touch w h  at  if you are in the market for large batches of b coin miners this year ",0.0,0.0,0.0,1.0
2020-08-27,694,126,"Unveiling our 4th subsidiary, Foundry, a bitcoin mining and crypto staking business

We have committed to invest an additional $100 mm through 2021 to help build out the North American mining industry

Oh, and we believe we may already be the largest BTC miner in North America... https://t.co/NJzfJdKNv1","Unveiling our  subsidiary, Foundry, a b coin mining and crypto staking business  We have comm ted to invest an add ional $ mm through  to help build out the North American mining industry  Oh, and we believe we may already be the largest BTC miner in North America... ",0.4019,0.0,0.058,0.942
2020-08-23,2582,679,"So, um, the IMF is shilling cryptocurrencies now https://t.co/d67Pt87xm9","So, um, the IMF is shilling cryptocurrencies now ",0.0,0.0,0.0,1.0
